,groundSteering,timestamp,angularVelocityX,angularVelocityY,angularVelocityZ
5849,-0.0,2020-03-18 14:57:19,2.258301,0.8544922,62.92725
5850,-0.0,2020-03-18 14:57:19,-10.92529,0.06103516,9.155273
5825,-0.0,2020-03-18 14:57:19,19.34814,9.155273,2.868652
5852,-0.0,2020-03-18 14:57:19,18.79883,-6.713867,2.685547
5851,-0.0,2020-03-18 14:57:19,19.34814,9.155273,2.868652
5882,-0.0,2020-03-18 14:57:19,-4.577637,-16.11328,1.89209
5881,-0.0,2020-03-18 14:57:19,-15.38086,-6.225586,2.502441
5880,-0.0,2020-03-18 14:57:19,-5.004883,10.80322,4.760742
5878,-0.0,2020-03-18 14:57:19,18.79883,-6.713867,2.685547
5877,-0.0,2020-03-18 14:57:19,19.34814,9.155273,2.868652
5876,-0.0,2020-03-18 14:57:19,-10.92529,0.06103516,9.155273
5875,-0.0,2020-03-18 14:57:19,2.258301,0.8544922,62.92725
5874,-0.0,2020-03-18 14:57:19,-4.272461,-3.173828,1.342773
5873,-0.0,2020-03-18 14:57:19,-0.1220703,-3.479004,-2.807617
5872,-0.0,2020-03-18 14:57:19,10.0708,0.9155273,5.004883
5871,-0.0,2020-03-18 14:57:19,-20.75195,11.1084,2.746582
5870,-0.0,2020-03-18 14:57:19,2.929688,0.9765625,0.1831055
5869,-0.0,2020-03-18 14:57:19,-4.577637,-16.11328,1.89209
5868,-0.0,2020-03-18 14:57:19,-15.38086,-6.225586,2.502441
5879,-0.0,2020-03-18 14:57:19,9.277344,6.469727,0.5493164
5866,-0.0,2020-03-18 14:57:19,9.277344,6.469727,0.5493164
5867,-0.0,2020-03-18 14:57:19,-5.004883,10.80322,4.760742
5854,-0.0,2020-03-18 14:57:19,-5.004883,10.80322,4.760742
5856,-0.0,2020-03-18 14:57:19,-4.577637,-16.11328,1.89209
5857,-0.0,2020-03-18 14:57:19,2.929688,0.9765625,0.1831055
5858,-0.0,2020-03-18 14:57:19,-20.75195,11.1084,2.746582
5859,-0.0,2020-03-18 14:57:19,10.0708,0.9155273,5.004883
5855,-0.0,2020-03-18 14:57:19,-15.38086,-6.225586,2.502441
5861,-0.0,2020-03-18 14:57:19,-4.272461,-3.173828,1.342773
5865,-0.0,2020-03-18 14:57:19,18.79883,-6.713867,2.685547
5860,-0.0,2020-03-18 14:57:19,-0.1220703,-3.479004,-2.807617
5864,-0.0,2020-03-18 14:57:19,19.34814,9.155273,2.868652
5853,-0.0,2020-03-18 14:57:19,9.277344,6.469727,0.5493164
5862,-0.0,2020-03-18 14:57:19,2.258301,0.8544922,62.92725
5863,-0.0,2020-03-18 14:57:19,-10.92529,0.06103516,9.155273
6019,-0.1049583,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
6029,-0.1049583,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
6028,-0.1049583,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
6027,-0.1049583,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
6025,-0.1049583,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
6024,-0.1049583,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
6030,-0.1049583,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
6023,-0.1049583,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
6022,-0.1049583,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
6021,-0.1049583,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
6020,-0.1049583,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
6026,-0.1049583,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
6013,-0.1049583,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
6017,-0.1049583,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
6016,-0.1049583,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
6015,-0.1049583,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
6014,-0.1049583,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
6012,-0.1049583,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
6011,-0.1049583,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
6010,-0.1049583,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
6009,-0.1049583,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
6008,-0.1049583,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
6031,-0.1049583,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
6007,-0.1049583,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
6018,-0.1049583,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
6032,-0.1049583,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
6048,-0.1049583,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
6034,-0.1049583,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
6006,-0.1049583,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
6059,-0.1049583,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
6058,-0.1049583,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
6057,-0.1049583,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
6056,-0.1049583,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
6055,-0.1049583,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
6054,-0.1049583,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
6053,-0.1049583,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
6052,-0.1049583,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
6051,-0.1049583,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
6050,-0.1049583,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
6049,-0.1049583,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
6047,-0.1049583,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
6046,-0.1049583,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
6045,-0.1049583,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
6044,-0.1049583,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
6043,-0.1049583,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
6042,-0.1049583,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
6041,-0.1049583,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
6040,-0.1049583,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
6039,-0.1049583,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
6038,-0.1049583,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
6037,-0.1049583,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
6036,-0.1049583,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
6035,-0.1049583,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
6033,-0.1049583,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
6005,-0.1049583,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
5999,-0.1049583,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
6003,-0.1049583,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
5973,-0.1049583,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
5972,-0.1049583,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
5971,-0.09596544,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
5970,-0.09596544,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
5969,-0.09596544,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
5968,-0.09596544,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
5967,-0.09596544,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
5966,-0.09596544,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
5965,-0.09596544,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
5963,-0.09596544,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
5962,-0.09596544,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
5974,-0.1049583,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
5961,-0.09596544,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
5959,-0.02098634,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
5958,-0.02098634,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
5957,-0.02098634,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
5956,-0.02098634,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
5955,-0.02098634,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
5954,-0.02098634,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
5953,-0.02098634,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
5952,-0.02098634,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
5951,-0.02098634,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
5950,-0.02098634,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
6004,-0.1049583,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
5960,-0.02098634,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
5975,-0.1049583,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
5964,-0.09596544,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
5977,-0.1049583,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
6002,-0.1049583,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
5976,-0.1049583,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
6000,-0.1049583,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
5998,-0.1049583,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
5997,-0.1049583,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
5996,-0.1049583,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
5995,-0.1049583,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
5994,-0.1049583,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
5993,-0.1049583,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
5992,-0.1049583,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
5991,-0.1049583,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
5990,-0.1049583,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
6001,-0.1049583,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
5988,-0.1049583,2020-03-18 14:57:20,17.51709,-10.80322,-30.0293
5989,-0.1049583,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
5978,-0.1049583,2020-03-18 14:57:20,13.91602,-7.629395,-29.72412
5980,-0.1049583,2020-03-18 14:57:20,16.90674,-23.07129,-23.07129
5981,-0.1049583,2020-03-18 14:57:20,26.85547,-22.09473,-27.83203
5982,-0.1049583,2020-03-18 14:57:20,6.04248,16.8457,-26.79443
5979,-0.1049583,2020-03-18 14:57:20,-19.104,14.03809,-27.83203
5984,-0.1049583,2020-03-18 14:57:20,6.164551,-4.638672,-1.89209
5985,-0.1049583,2020-03-18 14:57:20,16.54053,15.99121,-3.051758
5986,-0.1049583,2020-03-18 14:57:20,13.06152,10.86426,-12.81738
5987,-0.1049583,2020-03-18 14:57:20,14.16016,5.67627,-30.94482
5983,-0.1049583,2020-03-18 14:57:20,6.04248,-6.530762,1.220703
6131,-0.1679351,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6132,-0.1679351,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6133,-0.1679351,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6140,-0.1679351,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6134,-0.1679351,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6136,-0.1679351,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6137,-0.1679351,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6138,-0.1679351,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6130,-0.1679351,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6139,-0.1679351,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6135,-0.1679351,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6129,-0.1679351,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6123,-0.1679351,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6127,-0.1679351,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6126,-0.1679351,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6125,-0.1679351,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6124,-0.1679351,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6122,-0.1679351,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6121,-0.1679351,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6120,-0.1679351,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6119,-0.1679351,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6118,-0.1679351,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6117,-0.1679351,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6141,-0.1679351,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6128,-0.1679351,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6142,-0.1679351,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6169,-0.1679351,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6144,-0.1679351,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6116,-0.1679351,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6168,-0.1679351,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6167,-0.1679351,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6166,-0.1679351,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6165,-0.1679351,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6164,-0.1679351,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6163,-0.1679351,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6162,-0.1679351,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6161,-0.1679351,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6160,-0.1679351,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6159,-0.1679351,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6158,-0.1679351,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6157,-0.1679351,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6156,-0.1679351,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6155,-0.1679351,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6154,-0.1679351,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6153,-0.1679351,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6152,-0.1679351,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6151,-0.1679351,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6150,-0.1679351,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6149,-0.1679351,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6148,-0.1679351,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6147,-0.1679351,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6146,-0.1679351,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6145,-0.1679351,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6143,-0.1679351,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6115,-0.1679351,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6104,-0.1679351,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6113,-0.1679351,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6084,-0.1559416,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6083,-0.1559416,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6082,-0.1559416,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6081,-0.1139512,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6080,-0.1139512,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6079,-0.1139512,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6078,-0.1139512,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6077,-0.1139512,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6076,-0.1139512,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6075,-0.1139512,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6074,-0.1139512,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6085,-0.1559416,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6073,-0.1139512,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6071,-0.1139512,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6070,-0.1049583,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6069,-0.1049583,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6068,-0.1049583,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6067,-0.1049583,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6066,-0.1049583,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6065,-0.1049583,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6064,-0.1049583,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6063,-0.1049583,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6061,-0.1049583,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6060,-0.1049583,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6072,-0.1139512,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6086,-0.1559416,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6062,-0.1049583,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6088,-0.1559416,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6087,-0.1559416,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6112,-0.1679351,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6111,-0.1679351,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6110,-0.1679351,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6109,-0.1679351,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6108,-0.1679351,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6107,-0.1679351,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6106,-0.1679351,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6105,-0.1679351,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6103,-0.1709357,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6102,-0.1709357,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6101,-0.1709357,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6114,-0.1679351,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6099,-0.1709357,2020-03-18 14:57:21,-27.83203,-13.5498,-44.18945
6100,-0.1709357,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6090,-0.1559416,2020-03-18 14:57:21,-16.96777,-9.033203,-47.36328
6089,-0.1559416,2020-03-18 14:57:21,-1.342773,17.94434,-41.44287
6092,-0.1559416,2020-03-18 14:57:21,-10.68115,-6.103516,-47.79053
6093,-0.1709357,2020-03-18 14:57:21,-9.094238,-0.3051758,-32.77588
6091,-0.1559416,2020-03-18 14:57:21,-23.25439,-2.807617,-48.82812
6095,-0.1709357,2020-03-18 14:57:21,3.723145,-7.202148,-25.32959
6096,-0.1709357,2020-03-18 14:57:21,-4.821777,-1.220703,-30.39551
6097,-0.1709357,2020-03-18 14:57:21,-5.737305,-16.54053,-37.78076
6098,-0.1709357,2020-03-18 14:57:21,19.83643,-0.3662109,-47.54639
6094,-0.1709357,2020-03-18 14:57:21,-2.990723,-15.19775,-30.76172
6241,-0.03598038,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6242,-0.03598038,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6240,-0.03598038,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
6239,-0.01499404,2020-03-18 14:57:22,7.507324,-1.89209,-12.02393
6238,-0.01499404,2020-03-18 14:57:22,-14.16016,3.173828,-6.774902
6237,-0.01499404,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6236,-0.01499404,2020-03-18 14:57:22,-5.493164,-3.90625,-11.59668
6235,-0.01499404,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6234,-0.01499404,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6229,-0.0,2020-03-18 14:57:22,7.507324,-1.89209,-12.02393
6232,-0.01499404,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6231,-0.01499404,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6230,-0.01499404,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
6243,-0.03598038,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6228,-0.0,2020-03-18 14:57:22,-14.16016,3.173828,-6.774902
6227,-0.0,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6226,-0.0,2020-03-18 14:57:22,-5.493164,-3.90625,-11.59668
6225,-0.0,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6224,-0.0,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6223,-0.0,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6222,-0.0,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6233,-0.01499404,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6244,-0.03598038,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6250,-0.03598038,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
6246,-0.03598038,2020-03-18 14:57:22,-5.493164,-3.90625,-11.59668
6269,-0.01499404,2020-03-18 14:57:22,7.507324,-1.89209,-12.02393
6221,-0.0,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6268,-0.01499404,2020-03-18 14:57:22,-14.16016,3.173828,-6.774902
6267,-0.01499404,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6266,-0.01499404,2020-03-18 14:57:22,-5.493164,-3.90625,-11.59668
6265,-0.01499404,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6264,-0.01499404,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6263,-0.01499404,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6262,-0.01499404,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6261,-0.01499404,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6245,-0.03598038,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6260,-0.01499404,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
6258,-0.03598038,2020-03-18 14:57:22,-14.16016,3.173828,-6.774902
6256,-0.03598038,2020-03-18 14:57:22,-5.493164,-3.90625,-11.59668
6255,-0.03598038,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6254,-0.03598038,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6253,-0.03598038,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6252,-0.03598038,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6251,-0.03598038,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6249,-0.03598038,2020-03-18 14:57:22,7.507324,-1.89209,-12.02393
6248,-0.03598038,2020-03-18 14:57:22,-14.16016,3.173828,-6.774902
6247,-0.03598038,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6259,-0.03598038,2020-03-18 14:57:22,7.507324,-1.89209,-12.02393
6257,-0.03598038,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6220,-0.0,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
6218,-0.0,2020-03-18 14:57:22,-14.16016,3.173828,-6.774902
6191,-0.0,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6190,-0.0,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
6189,-0.1679351,2020-03-18 14:57:22,7.507324,-1.89209,-12.02393
6188,-0.1679351,2020-03-18 14:57:22,-14.16016,3.173828,-6.774902
6187,-0.1679351,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6186,-0.1679351,2020-03-18 14:57:22,-5.493164,-3.90625,-11.59668
6185,-0.1679351,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6184,-0.1679351,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6183,-0.1679351,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6182,-0.1679351,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6192,-0.0,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6180,-0.1679351,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
6178,-0.1679351,2020-03-18 14:57:22,-14.16016,3.173828,-6.774902
6177,-0.1679351,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6176,-0.1679351,2020-03-18 14:57:22,-5.493164,-3.90625,-11.59668
6175,-0.1679351,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6174,-0.1679351,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6173,-0.1679351,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6172,-0.1679351,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6171,-0.1679351,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6170,-0.1679351,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
6219,-0.0,2020-03-18 14:57:22,7.507324,-1.89209,-12.02393
6179,-0.1679351,2020-03-18 14:57:22,7.507324,-1.89209,-12.02393
6193,-0.0,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6181,-0.1679351,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6195,-0.0,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6217,-0.0,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6194,-0.0,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6216,-0.0,2020-03-18 14:57:22,-5.493164,-3.90625,-11.59668
6215,-0.0,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6214,-0.0,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6213,-0.0,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6212,-0.0,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6210,-0.0,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
6209,-0.0,2020-03-18 14:57:22,7.507324,-1.89209,-12.02393
6208,-0.0,2020-03-18 14:57:22,-14.16016,3.173828,-6.774902
6207,-0.0,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6211,-0.0,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6197,-0.0,2020-03-18 14:57:22,8.117676,-6.164551,-3.173828
6205,-0.0,2020-03-18 14:57:22,-1.77002,4.882812,-6.774902
6204,-0.0,2020-03-18 14:57:22,10.19287,-5.92041,-9.887695
6203,-0.0,2020-03-18 14:57:22,2.685547,-3.540039,-26.97754
6202,-0.0,2020-03-18 14:57:22,-23.68164,10.55908,-42.3584
6201,-0.0,2020-03-18 14:57:22,-20.20264,11.77979,-43.02979
6200,-0.0,2020-03-18 14:57:22,-16.60156,6.835938,-41.44287
